source_doc_name,item,condition,full_sentence_text,bpe_token_index,bpe_token_id,bpe_token_str,log_prob_gpt2,surprisal_bits_gpt2
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,11,N/A,the,-2.56917800,3.70654036
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,12,N/A,director,-7.88112800,11.37006428
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,13,N/A,greatly,-13.46059100,19.41952788
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,14,N/A,.,-10.29429300,14.85152546
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,3,N/A,that,-1.81788300,2.62265079
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,4,N/A,the,-2.35493600,3.39745449
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,5,N/A,picture,-10.60052300,15.29332196
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,6,N/A,of,-2.94474500,4.24836901
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,7,N/A,the,-2.47769500,3.57455829
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,8,N/A,actor,-9.83363600,14.18693789
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,9,N/A,might,-10.11197300,14.58849330
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,10,N/A,have,-2.85356200,4.11681975
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,11,N/A,flat,-14.81082800,21.36750811
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,12,N/A,tered,-1.63598700,2.36023033
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,13,N/A,greatly,-18.92669100,27.30544325
subject_pg_full,2,minusF_minusG1_plusG2,The audience believed that the picture of the actor might have flattered greatly.,14,N/A,.,-12.78293000,18.44186972
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,3,N/A,that,-1.81788300,2.62265079
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,4,N/A,the,-2.35493600,3.39745449
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,5,N/A,picture,-10.60052300,15.29332196
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,6,N/A,of,-2.94474500,4.24836901
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,7,N/A,the,-2.47769500,3.57455829
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,8,N/A,actor,-9.83363600,14.18693789
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,9,N/A,might,-10.11197300,14.58849330
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,10,N/A,have,-2.85356200,4.11681975
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,11,N/A,flat,-14.81082800,21.36750811
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,12,N/A,tered,-1.63598700,2.36023033
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,13,N/A,the,-2.55878600,3.69154787
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,14,N/A,director,-5.83247000,8.41447555
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,15,N/A,greatly,-13.61071900,19.63611680
subject_pg_full,2,minusF_minusG1_minusG2,The audience believed that the picture of the actor might have flattered the director greatly.,16,N/A,.,-10.35787600,14.94325634
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,1,N/A,board,-11.82024100,17.05300307
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,2,N/A,understood,-14.97363200,21.60238463
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,3,N/A,who,-12.87703600,18.57763598
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,4,N/A,the,-3.28206500,4.73501890
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,5,N/A,critique,-19.72200000,28.45283160
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,6,N/A,of,-4.62709700,6.67548990
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,7,N/A,would,-15.17900900,21.89868101
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,8,N/A,probably,-10.58902800,15.27673818
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,9,N/A,anger,-16.86387300,24.32942595
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,10,N/A,immensely,-18.41450300,26.56651216
subject_pg_full,3,plusF_plusG1_plusG2,The board understood who the critique of would probably anger immensely.,11,N/A,.,-11.20722100,16.16860216
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,1,N/A,board,-11.82024100,17.05300307
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,2,N/A,understood,-14.97363200,21.60238463
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,3,N/A,who,-12.87703600,18.57763598
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,4,N/A,the,-3.28206500,4.73501890
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,5,N/A,critique,-19.72200000,28.45283160
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,6,N/A,of,-4.62709700,6.67548990
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,7,N/A,would,-15.17900900,21.89868101
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,8,N/A,probably,-10.58902800,15.27673818
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,9,N/A,anger,-16.86387300,24.32942595
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,10,N/A,the,-2.71638900,3.91892094
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,11,N/A,CEO,-9.39893300,13.55979403
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,12,N/A,immensely,-18.64422900,26.89793672
subject_pg_full,3,plusF_plusG1_minusG2,The board understood who the critique of would probably anger the CEO immensely.,13,N/A,.,-10.39715600,14.99992540
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,1,N/A,board,-11.82024100,17.05300307
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,2,N/A,understood,-14.97363200,21.60238463
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,3,N/A,who,-12.87703600,18.57763598
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,4,N/A,the,-3.28206500,4.73501890
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,5,N/A,critique,-19.72200000,28.45283160
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,6,N/A,of,-4.62709700,6.67548990
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,7,N/A,the,-1.75040500,2.52530061
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,8,N/A,new,-6.56721100,9.47448274
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,9,N/A,project,-7.90881600,11.41000962
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,10,N/A,would,-4.05126100,5.84473415
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,11,N/A,probably,-12.28429100,17.72248571
subject_pg_full,3,plusF_minusG1_plusG2,The board understood who the critique of the new project would probably anger immensely.,12,N/A,anger,-16.50174600,23.80698712
